idproduto,referencia,curva_abc,ano,mes,qtd
36066,121301,B,2026,10,1
36066,121301,B,2026,11,0
36067,121301,B,2026,7,12
36067,121301,B,2026,8,0
36067,121301,B,2026,9,0
36067,121301,B,2026,10,0
36067,121301,B,2026,11,0
36129,103803,B,2026,7,11
36129,103803,B,2026,8,0
36129,103803,B,2026,9,0
36129,103803,B,2026,10,0
36129,103803,B,2026,11,0
36130,103803,B,2026,7,11
36130,103803,B,2026,8,0
36130,103803,B,2026,9,1
36130,103803,B,2026,10,2
36130,103803,B,2026,11,0
36131,103803,B,2026,7,9
36131,103803,B,2026,8,0
36131,103803,B,2026,9,0
36131,103803,B,2026,10,0
36131,103803,B,2026,11,0
36132,103803,B,2026,7,11
36132,103803,B,2026,8,0
36132,103803,B,2026,9,0
36132,103803,B,2026,10,0
36132,103803,B,2026,11,0
36141,103803,B,2026,7,10
36141,103803,B,2026,8,0
36141,103803,B,2026,9,2
36141,103803,B,2026,10,3
36141,103803,B,2026,11,0
36142,103803,B,2026,7,26
36142,103803,B,2026,8,7
36142,103803,B,2026,9,6
36142,103803,B,2026,10,0
36142,103803,B,2026,11,1
36143,103803,B,2026,7,25
36143,103803,B,2026,8,7
36143,103803,B,2026,9,4
36143,103803,B,2026,10,0
36143,103803,B,2026,11,1
36144,103803,B,2026,7,10
36144,103803,B,2026,8,0
36144,103803,B,2026,9,1
36144,103803,B,2026,10,2
36144,103803,B,2026,11,0
36587,106601,C,2026,7,6
36587,106601,C,2026,8,7
36587,106601,C,2026,9,10
36587,106601,C,2026,10,9
36587,106601,C,2026,11,6
36588,106601,C,2026,7,9
36588,106601,C,2026,8,10
36588,106601,C,2026,9,14
36588,106601,C,2026,10,14
36588,106601,C,2026,11,9
36589,106601,C,2026,7,7
36589,106601,C,2026,8,9
36589,106601,C,2026,9,12
36589,106601,C,2026,10,12
36589,106601,C,2026,11,8
36590,106601,C,2026,7,4
36590,106601,C,2026,8,5
36590,106601,C,2026,9,7
36590,106601,C,2026,10,7
36590,106601,C,2026,11,4
36655,123405,B,2026,7,5
36655,123405,B,2026,8,0
36655,123405,B,2026,9,0
36655,123405,B,2026,10,0
36655,123405,B,2026,11,0
36656,123405,B,2026,7,4
36656,123405,B,2026,8,0
36656,123405,B,2026,9,0
36656,123405,B,2026,10,0
36656,123405,B,2026,11,0
36659,123405,B,2026,7,3
36659,123405,B,2026,8,1
36659,123405,B,2026,9,0
36659,123405,B,2026,10,0
36659,123405,B,2026,11,0
36660,123405,B,2026,7,3
36660,123405,B,2026,8,1
36660,123405,B,2026,9,0
36660,123405,B,2026,10,0
36660,123405,B,2026,11,0
36662,123405,B,2026,7,3
36662,123405,B,2026,8,0
36662,123405,B,2026,9,0
36662,123405,B,2026,10,0
36662,123405,B,2026,11,0
36663,123405,B,2026,7,3
36663,123405,B,2026,8,1
36663,123405,B,2026,9,0
36663,123405,B,2026,10,0
36663,123405,B,2026,11,0
36673,306602,C,2026,7,7
36673,306602,C,2026,8,6
36673,306602,C,2026,9,9
36673,306602,C,2026,10,11
36673,306602,C,2026,11,5
36674,306602,C,2026,7,10
36674,306602,C,2026,8,9
36674,306602,C,2026,9,13
36674,306602,C,2026,10,16
36674,306602,C,2026,11,8
36675,306602,C,2026,7,8
36675,306602,C,2026,8,8
36675,306602,C,2026,9,11
36675,306602,C,2026,10,13
36675,306602,C,2026,11,6
36676,306602,C,2026,7,4
36676,306602,C,2026,8,4
36676,306602,C,2026,9,6
36676,306602,C,2026,10,7
36676,306602,C,2026,11,3
36704,136910,C,2026,7,3
36704,136910,C,2026,8,2
36704,136910,C,2026,9,9
36704,136910,C,2026,10,11
36704,136910,C,2026,11,9
36705,136910,C,2026,7,5
36705,136910,C,2026,8,4
36705,136910,C,2026,9,18
36705,136910,C,2026,10,21
36705,136910,C,2026,11,16
36706,136910,C,2026,7,3
36706,136910,C,2026,8,2
36706,136910,C,2026,9,11
36706,136910,C,2026,10,13
36706,136910,C,2026,11,10
36716,136910,C,2026,7,2
36716,136910,C,2026,8,2
36716,136910,C,2026,9,8
36716,136910,C,2026,10,9
36716,136910,C,2026,11,7
36717,136910,C,2026,7,5
36717,136910,C,2026,8,4
36717,136910,C,2026,9,18
36717,136910,C,2026,10,21
36717,136910,C,2026,11,16
36718,136910,C,2026,7,4
36718,136910,C,2026,8,3
36718,136910,C,2026,9,13
36718,136910,C,2026,10,16
36718,136910,C,2026,11,12
36728,123008,C,2026,7,1
36728,123008,C,2026,8,1
36728,123008,C,2026,9,1
36728,123008,C,2026,10,1
36728,123008,C,2026,11,1
36730,123008,C,2026,7,1
36730,123008,C,2026,8,2
36730,123008,C,2026,9,3
36730,123008,C,2026,10,2
36730,123008,C,2026,11,2
36731,123008,C,2026,7,2
36731,123008,C,2026,8,3
36731,123008,C,2026,9,4
36731,123008,C,2026,10,3
36731,123008,C,2026,11,2
36732,123008,C,2026,7,1
36732,123008,C,2026,8,2
36732,123008,C,2026,9,2
36732,123008,C,2026,10,2
36732,123008,C,2026,11,1
36734,123008,C,2026,7,2
36734,123008,C,2026,8,4
36734,123008,C,2026,9,5
36734,123008,C,2026,10,4
36734,123008,C,2026,11,3
36735,123008,C,2026,7,2
36735,123008,C,2026,8,4
36735,123008,C,2026,9,5
36735,123008,C,2026,10,4
36735,123008,C,2026,11,3
36736,123008,C,2026,7,1
36736,123008,C,2026,8,2
36736,123008,C,2026,9,3
36736,123008,C,2026,10,2
36736,123008,C,2026,11,2
36738,123008,C,2026,7,2
36738,123008,C,2026,8,4
36738,123008,C,2026,9,5
36738,123008,C,2026,10,4
36738,123008,C,2026,11,3
36739,123008,C,2026,7,2
36739,123008,C,2026,8,4
36739,123008,C,2026,9,5
36739,123008,C,2026,10,4
36739,123008,C,2026,11,3
36740,123008,C,2026,7,1
36740,123008,C,2026,8,1
36740,123008,C,2026,9,2
36740,123008,C,2026,10,2
36740,123008,C,2026,11,1
36741,123008,C,2026,7,2
36741,123008,C,2026,8,3
36741,123008,C,2026,9,4
36741,123008,C,2026,10,3
36741,123008,C,2026,11,2
36764,703015,B,2026,7,2
36764,703015,B,2026,8,4
36764,703015,B,2026,9,0
36764,703015,B,2026,10,0
36764,703015,B,2026,11,0
36767,703015,B,2026,7,0
36767,703015,B,2026,8,0
36767,703015,B,2026,9,0
36767,703015,B,2026,10,0
36767,703015,B,2026,11,0
36768,703015,B,2026,7,1
36768,703015,B,2026,8,0
36768,703015,B,2026,9,0
36768,703015,B,2026,10,0
36768,703015,B,2026,11,0
36769,703015,B,2026,7,5
36769,703015,B,2026,8,0
36769,703015,B,2026,9,0
36769,703015,B,2026,10,0
36769,703015,B,2026,11,0
36779,123604,D,2026,7,1
36779,123604,D,2026,8,1
36779,123604,D,2026,9,1
36779,123604,D,2026,10,1
36779,123604,D,2026,11,1
36922,701302,B,2026,7,8
36922,701302,B,2026,8,0
36922,701302,B,2026,9,0
36922,701302,B,2026,10,0
36922,701302,B,2026,11,0
36923,701302,B,2026,7,11
36923,701302,B,2026,8,0
36923,701302,B,2026,9,0
36923,701302,B,2026,10,0
36923,701302,B,2026,11,0
36924,701302,B,2026,7,10
36924,701302,B,2026,8,0
36924,701302,B,2026,9,0
36924,701302,B,2026,10,0
36924,701302,B,2026,11,0
36932,703001,B,2026,7,6
36932,703001,B,2026,8,0
36932,703001,B,2026,9,0
36932,703001,B,2026,10,0
36932,703001,B,2026,11,0
36933,703001,B,2026,7,9
36933,703001,B,2026,8,0
36933,703001,B,2026,9,0
36933,703001,B,2026,10,0
36933,703001,B,2026,11,0
36934,703001,B,2026,7,7
36934,703001,B,2026,8,0
36934,703001,B,2026,9,0
36934,703001,B,2026,10,0
36934,703001,B,2026,11,0
36935,703001,B,2026,7,2
36935,703001,B,2026,8,0
36935,703001,B,2026,9,0
36935,703001,B,2026,10,0
36935,703001,B,2026,11,0
36941,703008,B,2026,7,1
36941,703008,B,2026,8,0
36941,703008,B,2026,9,0
36941,703008,B,2026,10,0
36941,703008,B,2026,11,0
36942,703008,B,2026,7,0
36942,703008,B,2026,8,0
36942,703008,B,2026,9,0
36942,703008,B,2026,10,0
36942,703008,B,2026,11,0
36943,703008,B,2026,7,2
36943,703008,B,2026,8,0
36943,703008,B,2026,9,0
36943,703008,B,2026,10,0
36943,703008,B,2026,11,0
36944,703008,B,2026,7,3
36944,703008,B,2026,8,0
36944,703008,B,2026,9,0
36944,703008,B,2026,10,0
36944,703008,B,2026,11,0
36946,703015,B,2026,7,4
36946,703015,B,2026,8,0
36946,703015,B,2026,9,0
36946,703015,B,2026,10,0
36946,703015,B,2026,11,0
36947,703015,B,2026,7,1
36947,703015,B,2026,8,0
36947,703015,B,2026,9,0
36947,703015,B,2026,10,0
36947,703015,B,2026,11,0
36948,703015,B,2026,7,1
36948,703015,B,2026,8,0
36948,703015,B,2026,9,0
36948,703015,B,2026,10,0
36948,703015,B,2026,11,0
36949,703015,B,2026,7,4
36949,703015,B,2026,8,0
36949,703015,B,2026,9,0
36949,703015,B,2026,10,0
36949,703015,B,2026,11,0
4023,103006,A,2026,7,23
4023,103006,A,2026,8,56
4023,103006,A,2026,9,71
4023,103006,A,2026,10,58
4023,103006,A,2026,11,51
4024,103006,A,2026,7,58
4024,103006,A,2026,8,104
4024,103006,A,2026,9,118
4024,103006,A,2026,10,90
4024,103006,A,2026,11,86
4025,103006,A,2026,7,55
4025,103006,A,2026,8,108
4025,103006,A,2026,9,131
4025,103006,A,2026,10,91
4025,103006,A,2026,11,89
4026,103006,A,2026,7,56
4026,103006,A,2026,8,117
4026,103006,A,2026,9,113
4026,103006,A,2026,10,93
4026,103006,A,2026,11,96
4027,103006,A,2026,7,88
4027,103006,A,2026,8,203
4027,103006,A,2026,9,193
4027,103006,A,2026,10,171
4027,103006,A,2026,11,170
4028,103006,A,2026,7,73
4028,103006,A,2026,8,172
4028,103006,A,2026,9,201
4028,103006,A,2026,10,158
4028,103006,A,2026,11,156
4106,103101,A,2026,7,87
4106,103101,A,2026,8,71
4106,103101,A,2026,9,148
4106,103101,A,2026,10,136
4106,103101,A,2026,11,106
4107,103101,A,2026,7,157
4107,103101,A,2026,8,164
4107,103101,A,2026,9,248
4107,103101,A,2026,10,272
4107,103101,A,2026,11,196
4108,103101,A,2026,7,147
4108,103101,A,2026,8,145
4108,103101,A,2026,9,273
4108,103101,A,2026,10,290
4108,103101,A,2026,11,207
4109,103101,A,2026,7,105
4109,103101,A,2026,8,89
4109,103101,A,2026,9,125
4109,103101,A,2026,10,180
4109,103101,A,2026,11,134
4124,103101,A,2026,7,233
4124,103101,A,2026,8,197
4124,103101,A,2026,9,318
4124,103101,A,2026,10,322
4124,103101,A,2026,11,172
4125,103101,A,2026,7,441
4125,103101,A,2026,8,383
4125,103101,A,2026,9,535
4125,103101,A,2026,10,556
4125,103101,A,2026,11,323
4126,103101,A,2026,7,394
4126,103101,A,2026,8,285
4126,103101,A,2026,9,458
4126,103101,A,2026,10,522
4126,103101,A,2026,11,338
4127,103101,A,2026,7,238
4127,103101,A,2026,8,160
4127,103101,A,2026,9,273
4127,103101,A,2026,10,308
4127,103101,A,2026,11,201
4128,103101,A,2026,7,265
4128,103101,A,2026,8,213
4128,103101,A,2026,9,353
4128,103101,A,2026,10,388
4128,103101,A,2026,11,211
4129,103101,A,2026,7,512
4129,103101,A,2026,8,477
4129,103101,A,2026,9,685
4129,103101,A,2026,10,728
4129,103101,A,2026,11,449
4130,103101,A,2026,7,503
4130,103101,A,2026,8,384
4130,103101,A,2026,9,588
4130,103101,A,2026,10,686
4130,103101,A,2026,11,422
4131,103101,A,2026,7,292
4131,103101,A,2026,8,213
4131,103101,A,2026,9,315
4131,103101,A,2026,10,399
4131,103101,A,2026,11,272
4138,103101,A,2026,7,157
4138,103101,A,2026,8,98
4138,103101,A,2026,9,225
4138,103101,A,2026,10,255
4138,103101,A,2026,11,111
4139,103101,A,2026,7,282
4139,103101,A,2026,8,203
4139,103101,A,2026,9,321
4139,103101,A,2026,10,392
4139,103101,A,2026,11,194
4140,103101,A,2026,7,254
4140,103101,A,2026,8,174
4140,103101,A,2026,9,295
4140,103101,A,2026,10,350
4140,103101,A,2026,11,184
4141,103101,A,2026,7,160
4141,103101,A,2026,8,89
4141,103101,A,2026,9,173
4141,103101,A,2026,10,241
4141,103101,A,2026,11,140
5851,163101,A,2026,7,239
5851,163101,A,2026,8,264
5851,163101,A,2026,9,331
5851,163101,A,2026,10,364
5851,163101,A,2026,11,162
5852,163101,A,2026,7,376
5852,163101,A,2026,8,374
5852,163101,A,2026,9,454
5852,163101,A,2026,10,574
5852,163101,A,2026,11,319
5853,163101,A,2026,7,312
5853,163101,A,2026,8,381
5853,163101,A,2026,9,369
5853,163101,A,2026,10,441
5853,163101,A,2026,11,205
5854,163101,A,2026,7,67
5854,163101,A,2026,8,102
5854,163101,A,2026,9,66
5854,163101,A,2026,10,95
5854,163101,A,2026,11,57
5855,163101,A,2026,7,79
5855,163101,A,2026,8,159
5855,163101,A,2026,9,129
5855,163101,A,2026,10,131
5855,163101,A,2026,11,75
5856,163101,A,2026,7,72
5856,163101,A,2026,8,123
5856,163101,A,2026,9,117
5856,163101,A,2026,10,107
5856,163101,A,2026,11,60
6442,201301,A,2026,7,173
6442,201301,A,2026,8,126
6442,201301,A,2026,9,264
6442,201301,A,2026,10,236
6442,201301,A,2026,11,194
6443,201301,A,2026,7,658
6443,201301,A,2026,8,749
6443,201301,A,2026,9,860
6443,201301,A,2026,10,1001
6443,201301,A,2026,11,628
6444,201301,A,2026,7,699
6444,201301,A,2026,8,799
6444,201301,A,2026,9,948
6444,201301,A,2026,10,1056
6444,201301,A,2026,11,631
6445,201301,A,2026,7,413
6445,201301,A,2026,8,449
6445,201301,A,2026,9,578
6445,201301,A,2026,10,642
6445,201301,A,2026,11,456
6474,201301,A,2026,7,160
6474,201301,A,2026,8,117
6474,201301,A,2026,9,166
6474,201301,A,2026,10,217
6474,201301,A,2026,11,147
6475,201301,A,2026,7,598
6475,201301,A,2026,8,598
6475,201301,A,2026,9,774
6475,201301,A,2026,10,912
6475,201301,A,2026,11,465
6476,201301,A,2026,7,682
6476,201301,A,2026,8,678
6476,201301,A,2026,9,810
6476,201301,A,2026,10,960
6476,201301,A,2026,11,524
6477,201301,A,2026,7,404
6477,201301,A,2026,8,400
6477,201301,A,2026,9,475
6477,201301,A,2026,10,543
6477,201301,A,2026,11,386
6482,201301,A,2026,7,115
6482,201301,A,2026,8,49
6482,201301,A,2026,9,89
6482,201301,A,2026,10,106
6482,201301,A,2026,11,73
6483,201301,A,2026,7,258
6483,201301,A,2026,8,182
6483,201301,A,2026,9,280
6483,201301,A,2026,10,303
6483,201301,A,2026,11,248
6484,201301,A,2026,7,287
6484,201301,A,2026,8,198
6484,201301,A,2026,9,313
6484,201301,A,2026,10,352
6484,201301,A,2026,11,252
6485,201301,A,2026,7,181
6485,201301,A,2026,8,109
6485,201301,A,2026,9,184
6485,201301,A,2026,10,244
6485,201301,A,2026,11,170
6499,201301,A,2026,7,135
6499,201301,A,2026,8,82
6499,201301,A,2026,9,118
6499,201301,A,2026,10,160
6499,201301,A,2026,11,136
6500,201301,A,2026,7,439
6500,201301,A,2026,8,401
6500,201301,A,2026,9,472
6500,201301,A,2026,10,565
6500,201301,A,2026,11,424
6501,201301,A,2026,7,465
6501,201301,A,2026,8,429
6501,201301,A,2026,9,586
6501,201301,A,2026,10,644
6501,201301,A,2026,11,414
6502,201301,A,2026,7,316
6502,201301,A,2026,8,299
6502,201301,A,2026,9,392
6502,201301,A,2026,10,437
6502,201301,A,2026,11,333
6708,203300,C,2026,7,19
6708,203300,C,2026,8,22
6708,203300,C,2026,9,31
6708,203300,C,2026,10,31
6708,203300,C,2026,11,20
6709,203300,C,2026,7,44
6709,203300,C,2026,8,51
6709,203300,C,2026,9,72
6709,203300,C,2026,10,71
6709,203300,C,2026,11,46
6710,203300,C,2026,7,46
6710,203300,C,2026,8,53
6710,203300,C,2026,9,74
6710,203300,C,2026,10,73
6710,203300,C,2026,11,47
6711,203300,C,2026,7,38
6711,203300,C,2026,8,44
6711,203300,C,2026,9,62
6711,203300,C,2026,10,61
6711,203300,C,2026,11,39
6734,203601,A,2026,7,63
6734,203601,A,2026,8,76
6734,203601,A,2026,9,102
6734,203601,A,2026,10,109
6734,203601,A,2026,11,78
6735,203601,A,2026,7,45
6735,203601,A,2026,8,68
6735,203601,A,2026,9,99
6735,203601,A,2026,10,88
6735,203601,A,2026,11,77
6736,203601,A,2026,7,36
6736,203601,A,2026,8,49
6736,203601,A,2026,9,83
6736,203601,A,2026,10,60
6736,203601,A,2026,11,48
6743,203601,A,2026,7,75
6743,203601,A,2026,8,108
6743,203601,A,2026,9,113
6743,203601,A,2026,10,133
6743,203601,A,2026,11,91
6744,203601,A,2026,7,156
6744,203601,A,2026,8,184
6744,203601,A,2026,9,257
6744,203601,A,2026,10,269
6744,203601,A,2026,11,176
6745,203601,A,2026,7,132
6745,203601,A,2026,8,168
6745,203601,A,2026,9,264
6745,203601,A,2026,10,235
6745,203601,A,2026,11,185
6746,203601,A,2026,7,72
6746,203601,A,2026,8,103
6746,203601,A,2026,9,165
6746,203601,A,2026,10,158
6746,203601,A,2026,11,88
6747,203601,A,2026,7,34
6747,203601,A,2026,8,48
6747,203601,A,2026,9,52
6747,203601,A,2026,10,54
6747,203601,A,2026,11,46
6766,203700,C,2026,7,32
6766,203700,C,2026,8,37
6766,203700,C,2026,9,52
6766,203700,C,2026,10,52
6766,203700,C,2026,11,33
6767,203700,C,2026,7,72
6767,203700,C,2026,8,83
6767,203700,C,2026,9,116
6767,203700,C,2026,10,115
6767,203700,C,2026,11,74
6768,203700,C,2026,7,76
6768,203700,C,2026,8,87
6768,203700,C,2026,9,122
6768,203700,C,2026,10,121
6768,203700,C,2026,11,78
6769,203700,C,2026,7,54
6769,203700,C,2026,8,62
6769,203700,C,2026,9,86
6769,203700,C,2026,10,85
6769,203700,C,2026,11,55
6823,211300,B,2026,7,44
6823,211300,B,2026,8,63
6823,211300,B,2026,9,67
6823,211300,B,2026,10,100
6823,211300,B,2026,11,84
6824,211300,B,2026,7,47
6824,211300,B,2026,8,77
6824,211300,B,2026,9,64
6824,211300,B,2026,10,123
6824,211300,B,2026,11,93
6825,211300,B,2026,7,31
6825,211300,B,2026,8,62
6825,211300,B,2026,9,64
6825,211300,B,2026,10,76
6825,211300,B,2026,11,77
6827,211300,B,2026,7,28
6827,211300,B,2026,8,58
6827,211300,B,2026,9,51
6827,211300,B,2026,10,51
6827,211300,B,2026,11,56
6828,211300,B,2026,7,34
6828,211300,B,2026,8,59
6828,211300,B,2026,9,42
6828,211300,B,2026,10,54
6828,211300,B,2026,11,59
6829,211300,B,2026,7,20
6829,211300,B,2026,8,46
6829,211300,B,2026,9,56
6829,211300,B,2026,10,60
6829,211300,B,2026,11,60
6869,213001,A,2026,7,185
6869,213001,A,2026,8,233
6869,213001,A,2026,9,332
6869,213001,A,2026,10,327
6869,213001,A,2026,11,291
6870,213001,A,2026,7,379
6870,213001,A,2026,8,601
6870,213001,A,2026,9,686
6870,213001,A,2026,10,707
6870,213001,A,2026,11,501
6871,213001,A,2026,7,370
6871,213001,A,2026,8,595
6871,213001,A,2026,9,657
6871,213001,A,2026,10,691
6871,213001,A,2026,11,596
6872,213001,A,2026,7,259
6872,213001,A,2026,8,347
6872,213001,A,2026,9,409
6872,213001,A,2026,10,472
6872,213001,A,2026,11,292
6873,213001,A,2026,7,54
6873,213001,A,2026,8,48
6873,213001,A,2026,9,50
6873,213001,A,2026,10,54
6873,213001,A,2026,11,45
6874,213001,A,2026,7,75
6874,213001,A,2026,8,103
6874,213001,A,2026,9,111
6874,213001,A,2026,10,102
6874,213001,A,2026,11,62
6875,213001,A,2026,7,89
6875,213001,A,2026,8,113
6875,213001,A,2026,9,147
6875,213001,A,2026,10,118
6875,213001,A,2026,11,77
6876,213001,A,2026,7,81
6876,213001,A,2026,8,88
6876,213001,A,2026,9,111
6876,213001,A,2026,10,94
6876,213001,A,2026,11,93
7024,301600,B,2026,7,58
7024,301600,B,2026,8,33
7024,301600,B,2026,9,86
7024,301600,B,2026,10,75
7024,301600,B,2026,11,40
7025,301600,B,2026,7,132
7025,301600,B,2026,8,135
7025,301600,B,2026,9,140
7025,301600,B,2026,10,129
7025,301600,B,2026,11,97
7026,301600,B,2026,7,113
7026,301600,B,2026,8,66
7026,301600,B,2026,9,125
7026,301600,B,2026,10,119
7026,301600,B,2026,11,61
7027,301600,B,2026,7,100
7027,301600,B,2026,8,80
7027,301600,B,2026,9,100
7027,301600,B,2026,10,111
7027,301600,B,2026,11,58
7108,302003,A,2026,7,69
7108,302003,A,2026,8,62
7108,302003,A,2026,9,110
7108,302003,A,2026,10,86
7108,302003,A,2026,11,59
7109,302003,A,2026,7,122
7109,302003,A,2026,8,117
7109,302003,A,2026,9,187
7109,302003,A,2026,10,149
7109,302003,A,2026,11,124
7110,302003,A,2026,7,122
7110,302003,A,2026,8,103
7110,302003,A,2026,9,208
7110,302003,A,2026,10,133
7110,302003,A,2026,11,89
7111,302003,A,2026,7,71
7111,302003,A,2026,8,62
7111,302003,A,2026,9,128
7111,302003,A,2026,10,84
7111,302003,A,2026,11,57
8028,341001,A,2026,7,30
8028,341001,A,2026,8,36
8028,341001,A,2026,9,54
8028,341001,A,2026,10,50
8028,341001,A,2026,11,34
8029,341001,A,2026,7,77
8029,341001,A,2026,8,74
8029,341001,A,2026,9,134
8029,341001,A,2026,10,108
8029,341001,A,2026,11,93
8047,341001,A,2026,7,82
8047,341001,A,2026,8,77
8047,341001,A,2026,9,149
8047,341001,A,2026,10,122
8047,341001,A,2026,11,126
8048,341001,A,2026,7,59
8048,341001,A,2026,8,62
8048,341001,A,2026,9,101
8048,341001,A,2026,10,108
8048,341001,A,2026,11,79
8053,341001,A,2026,7,87
8053,341001,A,2026,8,95
8053,341001,A,2026,9,155
8053,341001,A,2026,10,172
8053,341001,A,2026,11,89
8054,341001,A,2026,7,272
8054,341001,A,2026,8,223
8054,341001,A,2026,9,423
8054,341001,A,2026,10,420
8054,341001,A,2026,11,296
8055,341001,A,2026,7,347
8055,341001,A,2026,8,262
8055,341001,A,2026,9,493
8055,341001,A,2026,10,533
8055,341001,A,2026,11,305
8056,341001,A,2026,7,224
8056,341001,A,2026,8,178
8056,341001,A,2026,9,318
8056,341001,A,2026,10,394
8056,341001,A,2026,11,286
8057,341001,A,2026,7,63
8057,341001,A,2026,8,75
8057,341001,A,2026,9,129
8057,341001,A,2026,10,90
8057,341001,A,2026,11,67
8058,341001,A,2026,7,163
8058,341001,A,2026,8,187
8058,341001,A,2026,9,294
8058,341001,A,2026,10,259
8058,341001,A,2026,11,164
8059,341001,A,2026,7,184
8059,341001,A,2026,8,212
8059,341001,A,2026,9,328
8059,341001,A,2026,10,348
8059,341001,A,2026,11,240
8060,341001,A,2026,7,143
8060,341001,A,2026,8,163
8060,341001,A,2026,9,228
8060,341001,A,2026,10,238
8060,341001,A,2026,11,205
8064,341001,A,2026,7,32
8064,341001,A,2026,8,45
8064,341001,A,2026,9,77
8064,341001,A,2026,10,70
8064,341001,A,2026,11,48
8065,341001,A,2026,7,110
8065,341001,A,2026,8,119
8065,341001,A,2026,9,204
8065,341001,A,2026,10,208
8065,341001,A,2026,11,135
8066,341001,A,2026,7,166
8066,341001,A,2026,8,154
8066,341001,A,2026,9,236
8066,341001,A,2026,10,264
8066,341001,A,2026,11,180
8067,341001,A,2026,7,106
8067,341001,A,2026,8,96
8067,341001,A,2026,9,123
8067,341001,A,2026,10,167
8067,341001,A,2026,11,149
8947,402101,B,2026,7,40
8947,402101,B,2026,8,47
8947,402101,B,2026,9,64
8947,402101,B,2026,10,33
8947,402101,B,2026,11,45
8948,402101,B,2026,7,77
8948,402101,B,2026,8,76
8948,402101,B,2026,9,124
8948,402101,B,2026,10,103
8948,402101,B,2026,11,85
8949,402101,B,2026,7,86
8949,402101,B,2026,8,78
8949,402101,B,2026,9,137
8949,402101,B,2026,10,114
8949,402101,B,2026,11,90
8950,402101,B,2026,7,54
8950,402101,B,2026,8,68
8950,402101,B,2026,9,122
8950,402101,B,2026,10,110
8950,402101,B,2026,11,78
9066,406600,B,2026,7,43
9066,406600,B,2026,8,34
9066,406600,B,2026,9,57
9066,406600,B,2026,10,61
9066,406600,B,2026,11,26
9067,406600,B,2026,7,40
9067,406600,B,2026,8,32
9067,406600,B,2026,9,62
9067,406600,B,2026,10,92
9067,406600,B,2026,11,42
9068,406600,B,2026,7,47
9068,406600,B,2026,8,34
9068,406600,B,2026,9,65
9068,406600,B,2026,10,98
9068,406600,B,2026,11,34
9069,406600,B,2026,7,43
9069,406600,B,2026,8,30
9069,406600,B,2026,9,56
9069,406600,B,2026,10,64
9069,406600,B,2026,11,32
9070,406600,B,2026,7,25
9070,406600,B,2026,8,18
9070,406600,B,2026,9,31
9070,406600,B,2026,10,56
9070,406600,B,2026,11,21
9071,406600,B,2026,7,39
9071,406600,B,2026,8,15
9071,406600,B,2026,9,28
9071,406600,B,2026,10,45
9071,406600,B,2026,11,9
9072,406600,B,2026,7,28
9072,406600,B,2026,8,18
9072,406600,B,2026,9,40
9072,406600,B,2026,10,37
9072,406600,B,2026,11,11
9073,406600,B,2026,7,37
9073,406600,B,2026,8,29
9073,406600,B,2026,9,40
9073,406600,B,2026,10,39
9073,406600,B,2026,11,12
9074,406600,B,2026,7,32
9074,406600,B,2026,8,33
9074,406600,B,2026,9,40
9074,406600,B,2026,10,28
9074,406600,B,2026,11,16
9075,406600,B,2026,7,28
9075,406600,B,2026,8,34
9075,406600,B,2026,9,44
9075,406600,B,2026,10,14
9075,406600,B,2026,11,14
9144,411001,B,2026,7,32
9144,411001,B,2026,8,24
9144,411001,B,2026,9,55
9144,411001,B,2026,10,48
9144,411001,B,2026,11,26
9145,411001,B,2026,7,36
9145,411001,B,2026,8,17
9145,411001,B,2026,9,41
9145,411001,B,2026,10,52
9145,411001,B,2026,11,23
9161,411001,B,2026,7,70
9161,411001,B,2026,8,77
9161,411001,B,2026,9,81
9161,411001,B,2026,10,97
9161,411001,B,2026,11,72
9162,411001,B,2026,7,125
9162,411001,B,2026,8,105
9162,411001,B,2026,9,167
9162,411001,B,2026,10,161
9162,411001,B,2026,11,99
9163,411001,B,2026,7,73
9163,411001,B,2026,8,75
9163,411001,B,2026,9,142
9163,411001,B,2026,10,116
9163,411001,B,2026,11,66
9164,411001,B,2026,7,48
9164,411001,B,2026,8,43
9164,411001,B,2026,9,67
9164,411001,B,2026,10,81
9164,411001,B,2026,11,55
9165,411001,B,2026,7,31
9165,411001,B,2026,8,28
9165,411001,B,2026,9,40
9165,411001,B,2026,10,40
9165,411001,B,2026,11,22
9166,411001,B,2026,7,44
9166,411001,B,2026,8,37
9166,411001,B,2026,9,65
9166,411001,B,2026,10,62
9166,411001,B,2026,11,35
9187,413400,B,2026,7,66
9187,413400,B,2026,8,28
9187,413400,B,2026,9,60
9187,413400,B,2026,10,35
9187,413400,B,2026,11,16
9188,413400,B,2026,7,80
9188,413400,B,2026,8,40
9188,413400,B,2026,9,69
9188,413400,B,2026,10,75
9188,413400,B,2026,11,27
9189,413400,B,2026,7,76
9189,413400,B,2026,8,38
9189,413400,B,2026,9,66
9189,413400,B,2026,10,58
9189,413400,B,2026,11,24
9190,413400,B,2026,7,55
9190,413400,B,2026,8,27
9190,413400,B,2026,9,59
9190,413400,B,2026,10,58
9190,413400,B,2026,11,18
9195,413400,B,2026,7,47
9195,413400,B,2026,8,27
9195,413400,B,2026,9,35
9195,413400,B,2026,10,43
9195,413400,B,2026,11,13
9196,413400,B,2026,7,54
9196,413400,B,2026,8,31
9196,413400,B,2026,9,61
9196,413400,B,2026,10,59
