idproduto,referencia,produto,curva_abc,continuidade,linha,familia,ano,mes,ml_qtd
34706,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,7
34706,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,4
34706,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,2
34706,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,2
34707,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,6
34707,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,3
34707,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,2
34707,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,2
34710,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,8
34710,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,4
34710,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,2
34710,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,2
34711,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,10
34711,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,6
34711,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,3
34711,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,3
34712,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,8
34712,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,5
34712,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,2
34712,303402,SUTIA TRIANGULO FIRMADOR EM MICROFIBRA,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,2
34723,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,13
34723,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,8
34723,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,4
34723,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,4
34724,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,15
34724,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,9
34724,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,4
34724,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,4
34725,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,1,13
34725,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,2,7
34725,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,3,3
34725,302104,BERMUDA ALTA EM MICROFIBRA CONTROL,C,PERMANENTE COR NOVA,CONTROL,BASICOS,2026,4,4
34734,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,2
34734,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,3
34734,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,3
34734,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,2
34735,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,3
34735,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,4
34735,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,4
34735,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,2
34736,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,8
34736,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,11
34736,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,12
34736,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,6
34737,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,8
34737,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,11
34737,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,12
34737,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,6
34738,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,9
34738,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,13
34738,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,15
34738,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,7
34739,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,10
34739,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,15
34739,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,16
34739,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,8
34740,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,1,10
34740,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,2,15
34740,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,3,16
34740,123604,SUTIA TQC EM MICROFIBRA IDEAL,D,PERMANENTE,IDEAL,BASICOS,2026,4,8
34773,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34773,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34773,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34773,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34774,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,28
34774,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,13
34774,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
34774,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34775,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34775,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34775,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34775,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34776,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34776,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34776,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34776,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34777,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34777,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34777,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34777,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34778,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34778,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34778,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34778,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34779,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34779,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34779,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34779,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34780,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34780,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34780,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34780,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34781,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34781,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34781,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34781,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34782,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34782,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34782,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34782,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34783,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34783,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34783,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34783,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34784,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
34784,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
34784,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
34784,101704,CALCINHA STRING FIO DENTAL CONFORT,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
34810,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
34810,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
34810,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
34810,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
34811,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
34811,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
34811,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
34811,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
34812,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
34812,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
34812,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
34812,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
34816,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
34816,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
34816,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
34816,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
34817,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,19
34817,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,3
34817,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34817,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,3
34818,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
34818,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
34818,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
34818,501742,CALCINHA STRING RENDADA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
34828,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34828,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34828,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34828,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34829,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,11
34829,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,2
34829,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34829,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34830,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34830,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34830,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34830,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34831,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34831,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34831,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34831,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34836,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34836,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34836,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34836,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34837,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34837,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34837,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34837,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34838,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34838,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34838,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34838,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
34839,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,29
34839,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,9
34839,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
34839,501723,CALCINHA SEMI FIO EM RENDA KISS ME,B,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,0
35019,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35019,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35019,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35019,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35020,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35020,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35020,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35020,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35021,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35021,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35021,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35021,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35022,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35022,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35022,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35022,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35023,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35023,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35023,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35023,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35024,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35024,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35024,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35024,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35025,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35025,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35025,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35025,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35026,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,19
35026,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,3
35026,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,0
35026,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,3
35027,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35027,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35027,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35027,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35028,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35028,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35028,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35028,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35029,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35029,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35029,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35029,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35030,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,1,81
35030,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,2,41
35030,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,3,1
35030,501745,CALCINHA FIO DENTAL COS EM RENDA KISS ME,A,PERMANENTE COR NOVA,FASHION,KISS ME,2026,4,12
35204,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE COR NOVA,FREE,BASICOS,2026,1,109
35204,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE COR NOVA,FREE,BASICOS,2026,2,67
35204,301701,CALCINHA FIO DENTAL CORTE ELETRONICO,A,PERMANENTE COR NOVA,FREE,BASICOS,2026,3,13
