idproduto,mes,ano,quantidade,origem
32304,4,2026,83,"API"
32305,4,2026,40,"API"
32306,4,2026,82,"API"
32307,4,2026,178,"API"
32308,4,2026,155,"API"
32309,4,2026,84,"API"
32310,4,2026,56,"API"
32311,4,2026,134,"API"
32312,4,2026,111,"API"
32313,4,2026,50,"API"
32314,4,2026,61,"API"
32315,4,2026,134,"API"
32316,4,2026,116,"API"
32317,4,2026,57,"API"
32318,4,2026,85,"API"
32319,4,2026,188,"API"
32320,4,2026,161,"API"
32321,4,2026,81,"API"
32344,4,2026,22,"API"
32345,4,2026,38,"API"
32346,4,2026,34,"API"
32347,4,2026,23,"API"
32353,4,2026,12,"API"
32354,4,2026,21,"API"
32355,4,2026,22,"API"
32356,4,2026,17,"API"
32565,4,2026,108,"API"
32566,4,2026,273,"API"
32567,4,2026,312,"API"
32568,4,2026,244,"API"
32569,4,2026,170,"API"
32575,4,2026,69,"API"
32576,4,2026,186,"API"
32577,4,2026,220,"API"
32578,4,2026,165,"API"
32579,4,2026,115,"API"
32580,4,2026,176,"API"
32581,4,2026,422,"API"
32582,4,2026,536,"API"
32583,4,2026,439,"API"
32584,4,2026,289,"API"
32585,4,2026,48,"API"
32586,4,2026,104,"API"
32587,4,2026,119,"API"
32588,4,2026,93,"API"
32589,4,2026,53,"API"
32595,4,2026,42,"API"
32596,4,2026,102,"API"
32597,4,2026,116,"API"
32598,4,2026,106,"API"
32599,4,2026,75,"API"
32798,4,2026,14,"API"
32799,4,2026,14,"API"
32800,4,2026,9,"API"
32801,4,2026,5,"API"
32802,4,2026,4,"API"
32803,4,2026,18,"API"
32804,4,2026,22,"API"
32805,4,2026,13,"API"
32806,4,2026,13,"API"
32807,4,2026,9,"API"
32808,4,2026,22,"API"
32809,4,2026,12,"API"
32810,4,2026,8,"API"
32812,4,2026,36,"API"
32813,4,2026,21,"API"
32814,4,2026,17,"API"
32893,4,2026,16,"API"
32894,4,2026,32,"API"
32895,4,2026,27,"API"
32896,4,2026,13,"API"
32897,4,2026,20,"API"
32898,4,2026,34,"API"
32899,4,2026,32,"API"
32900,4,2026,17,"API"
32901,4,2026,90,"API"
32902,4,2026,167,"API"
32903,4,2026,151,"API"
32904,4,2026,87,"API"
32905,4,2026,72,"API"
32906,4,2026,133,"API"
32907,4,2026,122,"API"
32908,4,2026,69,"API"
32918,4,2026,13,"API"
32919,4,2026,11,"API"
32920,4,2026,9,"API"
32921,4,2026,9,"API"
32922,4,2026,9,"API"
32923,4,2026,9,"API"
32924,4,2026,6,"API"
32925,4,2026,6,"API"
32952,4,2026,37,"API"
32953,4,2026,30,"API"
32954,4,2026,26,"API"
33102,4,2026,14,"API"
33103,4,2026,32,"API"
33104,4,2026,25,"API"
33105,4,2026,17,"API"
33114,4,2026,19,"API"
33115,4,2026,27,"API"
33116,4,2026,23,"API"
33117,4,2026,19,"API"
33156,4,2026,17,"API"
33157,4,2026,35,"API"
33158,4,2026,26,"API"
33159,4,2026,13,"API"
33215,4,2026,17,"API"
33216,4,2026,66,"API"
33217,4,2026,62,"API"
33218,4,2026,54,"API"
33227,4,2026,27,"API"
33228,4,2026,35,"API"
33229,4,2026,29,"API"
33230,4,2026,15,"API"
33534,4,2026,27,"API"
33535,4,2026,18,"API"
33538,4,2026,53,"API"
33539,4,2026,37,"API"
33574,4,2026,31,"API"
33575,4,2026,28,"API"
33576,4,2026,21,"API"
33577,4,2026,55,"API"
33578,4,2026,55,"API"
33579,4,2026,40,"API"
33628,4,2026,37,"API"
33629,4,2026,42,"API"
33630,4,2026,47,"API"
33631,4,2026,30,"API"
33632,4,2026,64,"API"
33633,4,2026,75,"API"
33634,4,2026,82,"API"
33635,4,2026,53,"API"
33719,4,2026,48,"API"
33720,4,2026,27,"API"
33724,4,2026,9,"API"
33725,4,2026,21,"API"
33726,4,2026,20,"API"
33727,4,2026,9,"API"
33728,4,2026,9,"API"
33729,4,2026,23,"API"
33730,4,2026,19,"API"
33731,4,2026,10,"API"
33740,4,2026,68,"API"
33741,4,2026,114,"API"
33742,4,2026,103,"API"
33743,4,2026,55,"API"
33930,4,2026,9,"API"
33931,4,2026,17,"API"
33932,4,2026,9,"API"
33933,4,2026,6,"API"
33934,4,2026,9,"API"
33935,4,2026,20,"API"
33936,4,2026,24,"API"
33937,4,2026,16,"API"
34023,4,2026,6,"API"
34024,4,2026,17,"API"
34025,4,2026,19,"API"
34026,4,2026,14,"API"
34027,4,2026,10,"API"
34028,4,2026,22,"API"
34029,4,2026,28,"API"
34030,4,2026,22,"API"
34031,4,2026,34,"API"
34034,4,2026,23,"API"
34036,4,2026,22,"API"
34037,4,2026,25,"API"
34038,4,2026,23,"API"
34039,4,2026,11,"API"
34040,4,2026,12,"API"
34041,4,2026,21,"API"
34042,4,2026,19,"API"
34043,4,2026,13,"API"
34044,4,2026,12,"API"
34045,4,2026,19,"API"
34046,4,2026,14,"API"
34047,4,2026,9,"API"
34074,4,2026,17,"API"
34075,4,2026,29,"API"
34076,4,2026,27,"API"
34077,4,2026,12,"API"
34078,4,2026,22,"API"
34079,4,2026,31,"API"
34080,4,2026,27,"API"
34081,4,2026,17,"API"
34082,4,2026,12,"API"
34083,4,2026,17,"API"
34084,4,2026,17,"API"
34085,4,2026,11,"API"
34124,4,2026,17,"API"
34125,4,2026,24,"API"
34126,4,2026,23,"API"
34127,4,2026,15,"API"
34128,4,2026,7,"API"
34129,4,2026,14,"API"
34130,4,2026,13,"API"
34131,4,2026,8,"API"
34132,4,2026,4,"API"
34133,4,2026,12,"API"
34134,4,2026,12,"API"
34135,4,2026,6,"API"
34136,4,2026,15,"API"
34137,4,2026,22,"API"
34138,4,2026,21,"API"
34139,4,2026,17,"API"
34140,4,2026,22,"API"
34141,4,2026,28,"API"
34142,4,2026,28,"API"
34143,4,2026,21,"API"
34144,4,2026,31,"API"
34145,4,2026,23,"API"
34146,4,2026,22,"API"
34147,4,2026,165,"API"
34148,4,2026,134,"API"
34149,4,2026,46,"API"
34150,4,2026,40,"API"
34159,4,2026,25,"API"
34160,4,2026,23,"API"
34161,4,2026,20,"API"
34162,4,2026,16,"API"
34163,4,2026,32,"API"
34164,4,2026,26,"API"
34165,4,2026,20,"API"
34166,4,2026,14,"API"
34167,4,2026,17,"API"
34168,4,2026,16,"API"
34169,4,2026,9,"API"
34170,4,2026,8,"API"
34171,4,2026,65,"API"
34172,4,2026,56,"API"
34173,4,2026,47,"API"
34174,4,2026,29,"API"
34205,4,2026,32,"API"
34206,4,2026,42,"API"
34207,4,2026,40,"API"
34208,4,2026,20,"API"
34209,4,2026,18,"API"
34210,4,2026,39,"API"
34211,4,2026,29,"API"
34212,4,2026,14,"API"
34213,4,2026,17,"API"
34214,4,2026,61,"API"
34215,4,2026,55,"API"
34216,4,2026,53,"API"
34280,4,2026,130,"API"
34281,4,2026,298,"API"
34282,4,2026,218,"API"
34283,4,2026,78,"API"
34284,4,2026,116,"API"
34285,4,2026,182,"API"
34286,4,2026,121,"API"
34287,4,2026,12,"API"
34337,4,2026,23,"API"
34338,4,2026,59,"API"
34339,4,2026,59,"API"
34340,4,2026,45,"API"
34341,4,2026,25,"API"
34343,4,2026,31,"API"
34397,4,2026,35,"API"
34398,4,2026,37,"API"
34399,4,2026,40,"API"
34400,4,2026,28,"API"
34402,4,2026,15,"API"
34403,4,2026,20,"API"
34404,4,2026,21,"API"
34405,4,2026,19,"API"
34407,4,2026,15,"API"
34408,4,2026,16,"API"
34409,4,2026,17,"API"
34410,4,2026,16,"API"
34412,4,2026,48,"API"
34413,4,2026,49,"API"
34414,4,2026,39,"API"
34415,4,2026,28,"API"
34416,4,2026,21,"API"
34417,4,2026,17,"API"
34418,4,2026,21,"API"
34419,4,2026,17,"API"
34420,4,2026,11,"API"
34421,4,2026,8,"API"
34422,4,2026,19,"API"
34423,4,2026,17,"API"
34424,4,2026,17,"API"
34425,4,2026,14,"API"
34426,4,2026,8,"API"
34427,4,2026,5,"API"
34428,4,2026,6,"API"
34429,4,2026,13,"API"
34430,4,2026,14,"API"
34431,4,2026,19,"API"
34432,4,2026,16,"API"
34433,4,2026,19,"API"
34441,4,2026,26,"API"
34442,4,2026,34,"API"
34443,4,2026,29,"API"
34444,4,2026,39,"API"
34445,4,2026,50,"API"
34446,4,2026,38,"API"
34450,4,2026,17,"API"
34451,4,2026,9,"API"
34459,4,2026,20,"API"
34460,4,2026,32,"API"
34461,4,2026,29,"API"
34462,4,2026,19,"API"
34463,4,2026,11,"API"
34464,4,2026,22,"API"
34465,4,2026,22,"API"
34466,4,2026,11,"API"
34467,4,2026,15,"API"
34468,4,2026,29,"API"
34469,4,2026,27,"API"
34470,4,2026,19,"API"
34480,4,2026,4,"API"
34481,4,2026,4,"API"
34686,4,2026,6,"API"
34687,4,2026,12,"API"
34688,4,2026,12,"API"
34689,4,2026,5,"API"
34690,4,2026,8,"API"
34691,4,2026,26,"API"
34692,4,2026,26,"API"
34693,4,2026,18,"API"
34694,4,2026,3,"API"
34695,4,2026,7,"API"
34696,4,2026,11,"API"
34697,4,2026,8,"API"
34698,4,2026,3,"API"
34699,4,2026,5,"API"
34700,4,2026,27,"API"
34701,4,2026,32,"API"
34702,4,2026,28,"API"
34703,4,2026,12,"API"
34704,4,2026,4,"API"
34705,4,2026,19,"API"
34706,4,2026,15,"API"
34707,4,2026,19,"API"
34708,4,2026,14,"API"
34709,4,2026,4,"API"
34710,4,2026,26,"API"
34711,4,2026,27,"API"
34712,4,2026,22,"API"
34713,4,2026,17,"API"
34718,4,2026,7,"API"
34719,4,2026,20,"API"
34720,4,2026,18,"API"
34721,4,2026,16,"API"
34722,4,2026,18,"API"
34723,4,2026,50,"API"
34724,4,2026,57,"API"
34725,4,2026,52,"API"
34726,4,2026,9,"API"
34727,4,2026,11,"API"
34728,4,2026,12,"API"
34729,4,2026,10,"API"
34730,4,2026,4,"API"
34731,4,2026,10,"API"
34732,4,2026,8,"API"
34733,4,2026,5,"API"
34734,4,2026,8,"API"
34735,4,2026,14,"API"
34736,4,2026,23,"API"
34737,4,2026,34,"API"
34738,4,2026,34,"API"
34739,4,2026,38,"API"
34740,4,2026,33,"API"
34773,4,2026,181,"API"
34774,4,2026,273,"API"
34775,4,2026,199,"API"
34776,4,2026,117,"API"
34777,4,2026,174,"API"
34778,4,2026,131,"API"
34779,4,2026,100,"API"
34780,4,2026,146,"API"
34781,4,2026,99,"API"
34782,4,2026,156,"API"
34783,4,2026,226,"API"
34784,4,2026,161,"API"
34785,4,2026,65,"API"
34786,4,2026,100,"API"
34787,4,2026,76,"API"
34788,4,2026,46,"API"
34789,4,2026,89,"API"
34790,4,2026,136,"API"
34791,4,2026,106,"API"
34792,4,2026,62,"API"
34793,4,2026,10,"API"
34794,4,2026,16,"API"
34795,4,2026,12,"API"
34796,4,2026,7,"API"
34797,4,2026,16,"API"
34798,4,2026,24,"API"
34799,4,2026,22,"API"
34800,4,2026,10,"API"
34804,4,2026,71,"API"
34805,4,2026,98,"API"
34806,4,2026,65,"API"
34807,4,2026,126,"API"
34808,4,2026,165,"API"
34809,4,2026,105,"API"
34810,4,2026,138,"API"
34811,4,2026,184,"API"
34812,4,2026,138,"API"
34813,4,2026,105,"API"
34814,4,2026,150,"API"
34815,4,2026,111,"API"
34816,4,2026,123,"API"
34817,4,2026,163,"API"
34818,4,2026,124,"API"
34819,4,2026,76,"API"
34820,4,2026,104,"API"
34821,4,2026,75,"API"
34828,4,2026,60,"API"
34829,4,2026,89,"API"
34830,4,2026,79,"API"
34831,4,2026,44,"API"
34832,4,2026,51,"API"
34833,4,2026,72,"API"
34834,4,2026,66,"API"
34835,4,2026,37,"API"
34836,4,2026,49,"API"
34837,4,2026,68,"API"
34838,4,2026,63,"API"
34839,4,2026,36,"API"
34840,4,2026,37,"API"
34841,4,2026,49,"API"
34842,4,2026,44,"API"
34843,4,2026,22,"API"
34900,4,2026,38,"API"
34901,4,2026,57,"API"
34902,4,2026,49,"API"
34903,4,2026,23,"API"
34904,4,2026,67,"API"
34905,4,2026,105,"API"
34906,4,2026,93,"API"
34907,4,2026,42,"API"
34916,4,2026,10,"API"
34917,4,2026,13,"API"
34918,4,2026,10,"API"
34919,4,2026,26,"API"
34920,4,2026,32,"API"
34921,4,2026,23,"API"
34936,4,2026,27,"API"
34937,4,2026,53,"API"
34938,4,2026,47,"API"
34939,4,2026,36,"API"
34940,4,2026,34,"API"
34941,4,2026,91,"API"
34942,4,2026,94,"API"
34943,4,2026,76,"API"
34948,4,2026,69,"API"
34949,4,2026,83,"API"
34950,4,2026,69,"API"
34951,4,2026,33,"API"
34956,4,2026,43,"API"
34957,4,2026,62,"API"
34958,4,2026,60,"API"
34959,4,2026,27,"API"
34960,4,2026,38,"API"
34961,4,2026,76,"API"
34962,4,2026,80,"API"
34963,4,2026,62,"API"
34968,4,2026,54,"API"
34969,4,2026,79,"API"
34970,4,2026,69,"API"
34971,4,2026,37,"API"
34976,4,2026,88,"API"
34977,4,2026,132,"API"
34978,4,2026,103,"API"
34986,4,2026,42,"API"
34987,4,2026,69,"API"
34988,4,2026,44,"API"
34989,4,2026,25,"API"
34990,4,2026,71,"API"
34991,4,2026,114,"API"
34992,4,2026,81,"API"
34993,4,2026,47,"API"
34994,4,2026,42,"API"
34995,4,2026,69,"API"
34996,4,2026,72,"API"
34997,4,2026,55,"API"
34998,4,2026,66,"API"
34999,4,2026,100,"API"
35000,4,2026,102,"API"
35001,4,2026,81,"API"
35007,4,2026,81,"API"
35008,4,2026,131,"API"
35009,4,2026,76,"API"
35010,4,2026,28,"API"
35011,4,2026,46,"API"
35012,4,2026,43,"API"
35013,4,2026,30,"API"
35014,4,2026,37,"API"
35015,4,2026,72,"API"
35016,4,2026,67,"API"
35017,4,2026,42,"API"
35019,4,2026,79,"API"
35020,4,2026,120,"API"
35021,4,2026,85,"API"
35022,4,2026,92,"API"
35023,4,2026,140,"API"
35024,4,2026,111,"API"
35025,4,2026,67,"API"
35026,4,2026,100,"API"
35027,4,2026,72,"API"
35028,4,2026,76,"API"
35029,4,2026,108,"API"
35030,4,2026,78,"API"
35042,4,2026,78,"API"
35043,4,2026,96,"API"
35044,4,2026,89,"API"
35045,4,2026,64,"API"
35051,4,2026,17,"API"
35052,4,2026,27,"API"
35053,4,2026,25,"API"
35054,4,2026,13,"API"
35059,4,2026,22,"API"
35060,4,2026,46,"API"
35061,4,2026,53,"API"
35062,4,2026,42,"API"
35067,4,2026,131,"API"
35068,4,2026,207,"API"
35069,4,2026,175,"API"
35070,4,2026,109,"API"
35075,4,2026,52,"API"
35076,4,2026,67,"API"
35077,4,2026,58,"API"
35078,4,2026,32,"API"
35083,4,2026,63,"API"
35084,4,2026,142,"API"
35085,4,2026,160,"API"
35086,4,2026,124,"API"
35091,4,2026,24,"API"
35092,4,2026,41,"API"
35093,4,2026,18,"API"
35094,4,2026,10,"API"
35099,4,2026,56,"API"
35100,4,2026,80,"API"
35101,4,2026,69,"API"
35102,4,2026,47,"API"
35107,4,2026,81,"API"
35108,4,2026,108,"API"
35109,4,2026,84,"API"
35110,4,2026,45,"API"
35123,4,2026,46,"API"
35124,4,2026,70,"API"
35125,4,2026,72,"API"
35126,4,2026,46,"API"
35131,4,2026,17,"API"
35132,4,2026,73,"API"
35133,4,2026,81,"API"
35134,4,2026,59,"API"
35135,4,2026,44,"API"
35136,4,2026,52,"API"
35137,4,2026,39,"API"
35138,4,2026,24,"API"
35140,4,2026,53,"API"
35141,4,2026,65,"API"
35142,4,2026,52,"API"
35143,4,2026,36,"API"
35144,4,2026,28,"API"
35150,4,2026,25,"API"
35151,4,2026,29,"API"
35152,4,2026,21,"API"
35153,4,2026,17,"API"
35154,4,2026,13,"API"
35159,4,2026,25,"API"
35160,4,2026,19,"API"
35161,4,2026,13,"API"
35162,4,2026,9,"API"
35163,4,2026,28,"API"
35164,4,2026,17,"API"
35165,4,2026,12,"API"
35166,4,2026,58,"API"
35167,4,2026,41,"API"
35168,4,2026,27,"API"
35169,4,2026,45,"API"
35170,4,2026,36,"API"
35171,4,2026,33,"API"
35172,4,2026,79,"API"
35173,4,2026,66,"API"
35174,4,2026,52,"API"
35200,4,2026,156,"API"
35201,4,2026,230,"API"
35202,4,2026,148,"API"
35204,4,2026,139,"API"
35205,4,2026,204,"API"
35206,4,2026,140,"API"
35208,4,2026,180,"API"
35209,4,2026,265,"API"
35210,4,2026,192,"API"
35216,4,2026,149,"API"
35217,4,2026,251,"API"
35218,4,2026,197,"API"
35219,4,2026,108,"API"
35220,4,2026,168,"API"
35221,4,2026,283,"API"
35222,4,2026,227,"API"
35223,4,2026,117,"API"
35224,4,2026,197,"API"
35225,4,2026,321,"API"
35226,4,2026,263,"API"
35227,4,2026,149,"API"
35232,4,2026,44,"API"
35233,4,2026,72,"API"
35234,4,2026,72,"API"
35235,4,2026,50,"API"
35236,4,2026,61,"API"
35237,4,2026,105,"API"
35238,4,2026,100,"API"
35239,4,2026,74,"API"
35240,4,2026,38,"API"
35241,4,2026,60,"API"
35242,4,2026,63,"API"
35243,4,2026,41,"API"
35252,4,2026,70,"API"
35253,4,2026,179,"API"
35254,4,2026,211,"API"
35255,4,2026,162,"API"
35256,4,2026,75,"API"
35257,4,2026,198,"API"
35258,4,2026,218,"API"
35259,4,2026,166,"API"
35268,4,2026,80,"API"
35269,4,2026,196,"API"
35270,4,2026,230,"API"
35271,4,2026,202,"API"
35276,4,2026,64,"API"
35277,4,2026,145,"API"
35278,4,2026,173,"API"
35279,4,2026,155,"API"
35285,4,2026,107,"API"
35286,4,2026,205,"API"
35287,4,2026,213,"API"
35288,4,2026,150,"API"
35290,4,2026,121,"API"
35291,4,2026,251,"API"
35292,4,2026,267,"API"
35293,4,2026,196,"API"
35305,4,2026,118,"API"
35306,4,2026,234,"API"
35307,4,2026,278,"API"
35308,4,2026,247,"API"
35309,4,2026,176,"API"
35315,4,2026,62,"API"
35316,4,2026,129,"API"
35317,4,2026,155,"API"
35318,4,2026,139,"API"
35319,4,2026,97,"API"
35328,4,2026,194,"API"
35329,4,2026,323,"API"
35330,4,2026,259,"API"
35331,4,2026,118,"API"
35332,4,2026,150,"API"
35333,4,2026,241,"API"
35334,4,2026,196,"API"
35335,4,2026,89,"API"
35340,4,2026,154,"API"
35341,4,2026,446,"API"
35342,4,2026,459,"API"
35343,4,2026,351,"API"
35348,4,2026,118,"API"
35349,4,2026,371,"API"
35350,4,2026,384,"API"
35351,4,2026,291,"API"
35352,4,2026,110,"API"
35353,4,2026,306,"API"
35354,4,2026,294,"API"
35355,4,2026,175,"API"
35360,4,2026,129,"API"
35361,4,2026,303,"API"
35362,4,2026,300,"API"
35363,4,2026,196,"API"
35376,4,2026,132,"API"
35377,4,2026,219,"API"
35378,4,2026,204,"API"
35379,4,2026,109,"API"
35380,4,2026,89,"API"
35381,4,2026,156,"API"
35382,4,2026,139,"API"
35383,4,2026,71,"API"
35392,4,2026,111,"API"
35393,4,2026,241,"API"
35394,4,2026,225,"API"
35395,4,2026,142,"API"
35396,4,2026,93,"API"
35397,4,2026,201,"API"
35398,4,2026,188,"API"
35399,4,2026,118,"API"
35400,4,2026,44,"API"
35401,4,2026,54,"API"
35402,4,2026,43,"API"
35403,4,2026,29,"API"
35404,4,2026,62,"API"
35405,4,2026,76,"API"
35406,4,2026,62,"API"
35407,4,2026,41,"API"
35408,4,2026,17,"API"
35409,4,2026,17,"API"
35410,4,2026,15,"API"
35411,4,2026,51,"API"
35412,4,2026,39,"API"
35413,4,2026,22,"API"
35414,4,2026,54,"API"
35415,4,2026,77,"API"
35416,4,2026,62,"API"
35417,4,2026,36,"API"
35428,4,2026,104,"API"
35429,4,2026,204,"API"
35430,4,2026,172,"API"
35431,4,2026,82,"API"
35436,4,2026,126,"API"
35437,4,2026,248,"API"
35438,4,2026,204,"API"
35439,4,2026,103,"API"
35466,4,2026,9,"API"
35467,4,2026,5,"API"
35468,4,2026,4,"API"
35470,4,2026,6,"API"
35471,4,2026,22,"API"
35472,4,2026,24,"API"
35473,4,2026,12,"API"
35474,4,2026,9,"API"
35475,4,2026,7,"API"
35476,4,2026,33,"API"
35477,4,2026,30,"API"
35478,4,2026,12,"API"
35481,4,2026,25,"API"
35482,4,2026,32,"API"
35486,4,2026,40,"API"
35502,4,2026,6,"API"
35504,4,2026,11,"API"
35505,4,2026,16,"API"
35506,4,2026,8,"API"
35507,4,2026,6,"API"
35508,4,2026,19,"API"
35509,4,2026,23,"API"
35510,4,2026,13,"API"
35511,4,2026,8,"API"
35512,4,2026,14,"API"
35513,4,2026,17,"API"
35514,4,2026,10,"API"
35515,4,2026,20,"API"
35528,4,2026,2,"API"
35529,4,2026,4,"API"
35531,4,2026,10,"API"
35532,4,2026,14,"API"
35535,4,2026,16,"API"
35536,4,2026,23,"API"
35538,4,2026,15,"API"
35539,4,2026,22,"API"
35682,4,2026,31,"API"
35683,4,2026,57,"API"
35684,4,2026,53,"API"
35685,4,2026,37,"API"
35686,4,2026,24,"API"
35687,4,2026,38,"API"
35688,4,2026,66,"API"
35689,4,2026,55,"API"
35690,4,2026,37,"API"
35691,4,2026,12,"API"
35692,4,2026,25,"API"
35693,4,2026,25,"API"
35694,4,2026,20,"API"
35695,4,2026,20,"API"
35696,4,2026,34,"API"
35697,4,2026,32,"API"
35698,4,2026,18,"API"
35699,4,2026,12,"API"
35700,4,2026,23,"API"
35701,4,2026,22,"API"
35702,4,2026,17,"API"
35709,4,2026,11,"API"
35710,4,2026,27,"API"
35711,4,2026,30,"API"
35712,4,2026,27,"API"
35713,4,2026,23,"API"
35714,4,2026,39,"API"
35715,4,2026,32,"API"
35716,4,2026,19,"API"
35717,4,2026,17,"API"
35718,4,2026,25,"API"
35719,4,2026,20,"API"
35720,4,2026,12,"API"
35721,4,2026,29,"API"
35722,4,2026,44,"API"
35723,4,2026,39,"API"
35724,4,2026,26,"API"
35729,4,2026,41,"API"
35730,4,2026,66,"API"
35731,4,2026,57,"API"
35732,4,2026,36,"API"
35733,4,2026,31,"API"
35734,4,2026,49,"API"
35735,4,2026,43,"API"
35736,4,2026,21,"API"
35746,4,2026,54,"API"
35747,4,2026,90,"API"
35748,4,2026,59,"API"
35749,4,2026,40,"API"
35750,4,2026,22,"API"
35751,4,2026,38,"API"
35752,4,2026,22,"API"
35753,4,2026,17,"API"
35758,4,2026,20,"API"
35759,4,2026,37,"API"
35760,4,2026,37,"API"
35761,4,2026,27,"API"
35770,4,2026,49,"API"
35771,4,2026,86,"API"
35772,4,2026,70,"API"
35773,4,2026,32,"API"
35774,4,2026,43,"API"
35775,4,2026,74,"API"
35776,4,2026,61,"API"
35777,4,2026,26,"API"
35814,4,2026,63,"API"
35815,4,2026,98,"API"
35816,4,2026,96,"API"
35817,4,2026,53,"API"
35818,4,2026,11,"API"
35819,4,2026,36,"API"
35820,4,2026,36,"API"
35821,4,2026,30,"API"
35834,4,2026,32,"API"
35835,4,2026,55,"API"
35836,4,2026,53,"API"
35837,4,2026,33,"API"
35838,4,2026,25,"API"
35839,4,2026,44,"API"
35840,4,2026,42,"API"
35841,4,2026,22,"API"
35846,4,2026,37,"API"
35847,4,2026,49,"API"
35848,4,2026,47,"API"
35849,4,2026,27,"API"
35862,4,2026,62,"API"
35863,4,2026,72,"API"
35864,4,2026,66,"API"
35865,4,2026,29,"API"
35866,4,2026,22,"API"
35867,4,2026,27,"API"
35868,4,2026,25,"API"
35869,4,2026,10,"API"
35870,4,2026,213,"API"
35871,4,2026,256,"API"
35872,4,2026,136,"API"
35873,4,2026,224,"API"
35874,4,2026,267,"API"
35875,4,2026,149,"API"
35876,4,2026,95,"API"
35877,4,2026,182,"API"
35878,4,2026,188,"API"
35879,4,2026,141,"API"
35880,4,2026,96,"API"
35881,4,2026,166,"API"
35882,4,2026,163,"API"
35883,4,2026,130,"API"
35884,4,2026,196,"API"
35885,4,2026,288,"API"
35886,4,2026,237,"API"
35887,4,2026,182,"API"
35888,4,2026,256,"API"
35889,4,2026,213,"API"
35890,4,2026,55,"API"
35891,4,2026,89,"API"
35892,4,2026,72,"API"
35893,4,2026,54,"API"
35894,4,2026,87,"API"
35895,4,2026,66,"API"
35896,4,2026,52,"API"
35897,4,2026,89,"API"
35898,4,2026,89,"API"
35899,4,2026,62,"API"
35900,4,2026,37,"API"
35901,4,2026,62,"API"
35902,4,2026,62,"API"
35903,4,2026,52,"API"
35904,4,2026,145,"API"
35905,4,2026,196,"API"
35906,4,2026,152,"API"
35907,4,2026,58,"API"
35908,4,2026,105,"API"
35909,4,2026,147,"API"
35910,4,2026,117,"API"
35911,4,2026,41,"API"
35912,4,2026,74,"API"
35913,4,2026,86,"API"
35914,4,2026,68,"API"
35915,4,2026,38,"API"
35916,4,2026,51,"API"
35917,4,2026,65,"API"
35918,4,2026,54,"API"
35919,4,2026,34,"API"
35920,4,2026,22,"API"
35921,4,2026,13,"API"
35922,4,2026,10,"API"
35923,4,2026,7,"API"
35924,4,2026,47,"API"
35925,4,2026,31,"API"
35926,4,2026,19,"API"
35927,4,2026,13,"API"
35928,4,2026,278,"API"
35929,4,2026,348,"API"
35930,4,2026,221,"API"
35931,4,2026,107,"API"
35932,4,2026,280,"API"
35933,4,2026,337,"API"
35934,4,2026,204,"API"
35935,4,2026,98,"API"
35936,4,2026,133,"API"
35937,4,2026,142,"API"
35938,4,2026,109,"API"
35939,4,2026,58,"API"
35940,4,2026,130,"API"
35941,4,2026,142,"API"
35942,4,2026,112,"API"
35943,4,2026,58,"API"
35944,4,2026,35,"API"
35945,4,2026,26,"API"
35946,4,2026,14,"API"
35947,4,2026,50,"API"
35948,4,2026,33,"API"
35949,4,2026,17,"API"
35950,4,2026,42,"API"
35951,4,2026,52,"API"
35952,4,2026,44,"API"
35953,4,2026,21,"API"
35954,4,2026,35,"API"
35955,4,2026,42,"API"
35956,4,2026,37,"API"
35957,4,2026,20,"API"
35958,4,2026,120,"API"
35959,4,2026,196,"API"
35960,4,2026,163,"API"
35961,4,2026,105,"API"
35962,4,2026,13,"API"
35963,4,2026,21,"API"
35964,4,2026,19,"API"
35965,4,2026,11,"API"
35968,4,2026,61,"API"
35969,4,2026,76,"API"
35970,4,2026,46,"API"
35972,4,2026,51,"API"
35973,4,2026,105,"API"
35974,4,2026,114,"API"
35975,4,2026,95,"API"
35976,4,2026,4,"API"
35977,4,2026,24,"API"
35978,4,2026,28,"API"
35979,4,2026,26,"API"
35980,4,2026,40,"API"
35981,4,2026,70,"API"
35982,4,2026,65,"API"
35983,4,2026,42,"API"
35984,4,2026,29,"API"
35985,4,2026,52,"API"
35986,4,2026,52,"API"
35987,4,2026,38,"API"
35988,4,2026,42,"API"
35989,4,2026,52,"API"
35990,4,2026,46,"API"
35991,4,2026,30,"API"
35992,4,2026,62,"API"
35993,4,2026,86,"API"
35994,4,2026,80,"API"
35995,4,2026,51,"API"
35996,4,2026,80,"API"
35997,4,2026,106,"API"
35998,4,2026,76,"API"
35999,4,2026,46,"API"
36000,4,2026,12,"API"
36001,4,2026,19,"API"
36002,4,2026,14,"API"
36003,4,2026,1,"API"
36041,4,2026,64,"API"
36042,4,2026,79,"API"
36043,4,2026,68,"API"
36044,4,2026,31,"API"
36045,4,2026,47,"API"
36046,4,2026,67,"API"
36047,4,2026,62,"API"
36048,4,2026,25,"API"
36049,4,2026,16,"API"
36050,4,2026,31,"API"
36051,4,2026,32,"API"
36052,4,2026,19,"API"
36053,4,2026,68,"API"
36054,4,2026,108,"API"
36055,4,2026,61,"API"
36056,4,2026,69,"API"
36057,4,2026,107,"API"
36058,4,2026,101,"API"
36059,4,2026,57,"API"
36060,4,2026,38,"API"
36061,4,2026,49,"API"
36062,4,2026,41,"API"
36063,4,2026,27,"API"
36065,4,2026,18,"API"
36066,4,2026,46,"API"
