idproduto;mes;ano;quantidade;origem;updated_at
34039;12;2026;8;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34040;1;2026;15;API;2026-08-06T13:11:40.382Z
34040;2;2026;13;API;2026-08-06T13:11:40.382Z
34040;3;2026;17;API;2026-08-06T13:11:40.382Z
34040;4;2026;12;API;2026-08-06T13:11:40.382Z
34040;5;2026;14;API;2026-08-06T13:11:40.382Z
34040;6;2026;11;API;2026-08-06T13:11:40.382Z
34040;7;2026;31;API;2026-08-06T13:11:40.382Z
34040;8;2026;14;API;2026-08-06T13:11:40.382Z
34040;9;2026;20;API;2026-08-06T13:11:40.382Z
34040;10;2026;21;API;2026-08-06T13:11:40.382Z
34040;11;2026;15;API;2026-08-06T13:11:40.382Z
34040;12;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34041;1;2026;25;API;2026-08-06T13:11:40.382Z
34041;2;2026;21;API;2026-08-06T13:11:40.382Z
34041;3;2026;30;API;2026-08-06T13:11:40.382Z
34041;4;2026;21;API;2026-08-06T13:11:40.382Z
34041;5;2026;24;API;2026-08-06T13:11:40.382Z
34041;6;2026;18;API;2026-08-06T13:11:40.382Z
34041;7;2026;45;API;2026-08-06T13:11:40.382Z
34041;8;2026;26;API;2026-08-06T13:11:40.382Z
34041;9;2026;35;API;2026-08-06T13:11:40.382Z
34041;10;2026;38;API;2026-08-06T13:11:40.382Z
34041;11;2026;27;API;2026-08-06T13:11:40.382Z
34041;12;2026;20;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34042;1;2026;23;API;2026-08-06T13:11:40.382Z
34042;2;2026;20;API;2026-08-06T13:11:40.382Z
34042;3;2026;27;API;2026-08-06T13:11:40.382Z
34042;4;2026;19;API;2026-08-06T13:11:40.382Z
34042;5;2026;23;API;2026-08-06T13:11:40.382Z
34042;6;2026;17;API;2026-08-06T13:11:40.382Z
34042;7;2026;38;API;2026-08-06T13:11:40.382Z
34042;8;2026;24;API;2026-08-06T13:11:40.382Z
34042;9;2026;33;API;2026-08-06T13:11:40.382Z
34042;10;2026;35;API;2026-08-06T13:11:40.382Z
34042;11;2026;25;API;2026-08-06T13:11:40.382Z
34042;12;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34043;1;2026;16;API;2026-08-06T13:11:40.382Z
34043;2;2026;13;API;2026-08-06T13:11:40.382Z
34043;3;2026;18;API;2026-08-06T13:11:40.382Z
34043;4;2026;13;API;2026-08-06T13:11:40.382Z
34043;5;2026;15;API;2026-08-06T13:11:40.382Z
34043;6;2026;11;API;2026-08-06T13:11:40.382Z
34043;7;2026;23;API;2026-08-06T13:11:40.382Z
34043;8;2026;17;API;2026-08-06T13:11:40.382Z
34043;9;2026;24;API;2026-08-06T13:11:40.382Z
34043;10;2026;24;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34043;11;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34043;12;2026;10;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34044;1;2026;15;API;2026-08-06T13:11:40.382Z
34044;2;2026;13;API;2026-08-06T13:11:40.382Z
34044;3;2026;17;API;2026-08-06T13:11:40.382Z
34044;4;2026;12;API;2026-08-06T13:11:40.382Z
34044;5;2026;0;API;2026-08-06T13:11:40.382Z
34044;6;2026;0;API;2026-08-06T13:11:40.382Z
34044;7;2026;15;API;2026-08-06T13:11:40.382Z
34044;8;2026;17;API;2026-08-06T13:11:40.382Z
34044;9;2026;22;API;2026-08-06T13:11:40.382Z
34044;10;2026;24;API;2026-08-06T13:11:40.382Z
34044;11;2026;17;API;2026-08-06T13:11:40.382Z
34044;12;2026;11;PROJECAO_REP;2026-08-13T16:16:30.202Z
34045;1;2026;23;API;2026-08-06T13:11:40.382Z
34045;2;2026;19;API;2026-08-06T13:11:40.382Z
34045;3;2026;26;API;2026-08-06T13:11:40.382Z
34045;4;2026;19;API;2026-08-06T13:11:40.382Z
34045;5;2026;0;API;2026-08-06T13:11:40.382Z
34045;6;2026;0;API;2026-08-06T13:11:40.382Z
34045;7;2026;20;API;2026-08-06T13:11:40.382Z
34045;8;2026;25;API;2026-08-06T13:11:40.382Z
34045;9;2026;34;API;2026-08-06T13:11:40.382Z
34045;10;2026;37;API;2026-08-06T13:11:40.382Z
34045;11;2026;26;API;2026-08-06T13:11:40.382Z
34045;12;2026;10;PROJECAO_REP;2026-08-13T16:16:30.202Z
34046;1;2026;17;API;2026-08-06T13:11:40.382Z
34046;2;2026;14;API;2026-08-06T13:11:40.382Z
34046;3;2026;19;API;2026-08-06T13:11:40.382Z
34046;4;2026;14;API;2026-08-06T13:11:40.382Z
34046;5;2026;0;API;2026-08-06T13:11:40.382Z
34046;6;2026;0;API;2026-08-06T13:11:40.382Z
34046;7;2026;15;API;2026-08-06T13:11:40.382Z
34046;8;2026;19;API;2026-08-06T13:11:40.382Z
34046;9;2026;25;API;2026-08-06T13:11:40.382Z
34046;10;2026;27;API;2026-08-06T13:11:40.382Z
34046;11;2026;19;API;2026-08-06T13:11:40.382Z
34046;12;2026;11;PROJECAO_REP;2026-08-13T16:16:30.202Z
34047;1;2026;11;API;2026-08-06T13:11:40.382Z
34047;2;2026;10;API;2026-08-06T13:11:40.382Z
34047;3;2026;13;API;2026-08-06T13:11:40.382Z
34047;4;2026;9;API;2026-08-06T13:11:40.382Z
34047;5;2026;11;API;2026-08-06T13:11:40.382Z
34047;6;2026;8;API;2026-08-06T13:11:40.382Z
34047;7;2026;12;API;2026-08-06T13:11:40.382Z
34047;8;2026;13;API;2026-08-06T13:11:40.382Z
34047;9;2026;17;API;2026-08-06T13:11:40.382Z
34047;10;2026;18;API;2026-08-06T13:11:40.382Z
34047;11;2026;13;API;2026-08-06T13:11:40.382Z
34074;1;2026;21;API;2026-08-06T13:11:40.382Z
34074;2;2026;18;API;2026-08-06T13:11:40.382Z
34074;3;2026;24;API;2026-08-06T13:11:40.382Z
34074;4;2026;17;API;2026-08-06T13:11:40.382Z
34074;5;2026;20;API;2026-08-06T13:11:40.382Z
34074;6;2026;15;API;2026-08-06T13:11:40.382Z
34074;7;2026;23;API;2026-08-06T13:11:40.382Z
34074;8;2026;8;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34074;9;2026;12;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34074;10;2026;13;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
34074;11;2026;9;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
34074;12;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34075;1;2026;36;API;2026-08-06T13:11:40.382Z
34075;2;2026;30;API;2026-08-06T13:11:40.382Z
34075;3;2026;42;API;2026-08-06T13:11:40.382Z
34075;4;2026;29;API;2026-08-06T13:11:40.382Z
34075;5;2026;34;API;2026-08-06T13:11:40.382Z
34075;6;2026;26;API;2026-08-06T13:11:40.382Z
34075;7;2026;33;API;2026-08-06T13:11:40.382Z
34075;8;2026;14;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34075;9;2026;20;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34075;10;2026;22;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
34075;11;2026;15;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
34075;12;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34076;1;2026;32;API;2026-08-06T13:11:40.382Z
34076;2;2026;27;API;2026-08-06T13:11:40.382Z
34076;3;2026;38;API;2026-08-06T13:11:40.382Z
34076;4;2026;27;API;2026-08-06T13:11:40.382Z
34076;5;2026;31;API;2026-08-06T13:11:40.382Z
34076;6;2026;23;API;2026-08-06T13:11:40.382Z
34076;7;2026;27;API;2026-08-06T13:11:40.382Z
34076;8;2026;13;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34076;9;2026;18;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34076;10;2026;19;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
34076;11;2026;14;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
34076;12;2026;13;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34077;1;2026;15;API;2026-08-06T13:11:40.382Z
34077;2;2026;13;API;2026-08-06T13:11:40.382Z
34077;3;2026;17;API;2026-08-06T13:11:40.382Z
34077;4;2026;12;API;2026-08-06T13:11:40.382Z
34077;5;2026;14;API;2026-08-06T13:11:40.382Z
34077;6;2026;11;API;2026-08-06T13:11:40.382Z
34077;7;2026;16;API;2026-08-06T13:11:40.382Z
34077;8;2026;6;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34077;9;2026;9;AJUSTE_BRANCO_40_PCT;2026-08-19T20:10:54.845Z
34077;10;2026;10;AJUSTE_60_BRANCO_PERMANENTE;2026-08-19T16:03:27.792Z
34077;11;2026;7;AJUSTE_60_BRANCO_PERMANENTE_NOV_2026;2026-08-21T15:58:02.916Z
34077;12;2026;7;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34078;1;2026;26;API;2026-08-06T13:11:40.382Z
34078;2;2026;22;API;2026-08-06T13:11:40.382Z
34078;3;2026;31;API;2026-08-06T13:11:40.382Z
34078;4;2026;22;API;2026-08-06T13:11:40.382Z
34078;5;2026;25;API;2026-08-06T13:11:40.382Z
34078;6;2026;19;API;2026-08-06T13:11:40.382Z
34078;7;2026;31;API;2026-08-06T13:11:40.382Z
34078;8;2026;26;API;2026-08-06T13:11:40.382Z
34078;9;2026;37;API;2026-08-06T13:11:40.382Z
34078;10;2026;39;API;2026-08-06T13:11:40.382Z
34078;11;2026;27;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34078;12;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34079;1;2026;37;API;2026-08-06T13:11:40.382Z
34079;2;2026;32;API;2026-08-06T13:11:40.382Z
34079;3;2026;44;API;2026-08-06T13:11:40.382Z
34079;4;2026;31;API;2026-08-06T13:11:40.382Z
34079;5;2026;36;API;2026-08-06T13:11:40.382Z
34079;6;2026;27;API;2026-08-06T13:11:40.382Z
34079;7;2026;49;API;2026-08-06T13:11:40.382Z
34079;8;2026;39;API;2026-08-06T13:11:40.382Z
34079;9;2026;54;API;2026-08-06T13:11:40.382Z
34079;10;2026;56;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34079;11;2026;39;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34079;12;2026;24;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34080;1;2026;33;API;2026-08-06T13:11:40.382Z
34080;2;2026;28;API;2026-08-06T13:11:40.382Z
34080;3;2026;39;API;2026-08-06T13:11:40.382Z
34080;4;2026;27;API;2026-08-06T13:11:40.382Z
34080;5;2026;32;API;2026-08-06T13:11:40.382Z
34080;6;2026;24;API;2026-08-06T13:11:40.382Z
34080;7;2026;43;API;2026-08-06T13:11:40.382Z
34080;8;2026;34;API;2026-08-06T13:11:40.382Z
34080;9;2026;47;API;2026-08-06T13:11:40.382Z
34080;10;2026;46;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34080;11;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34080;12;2026;19;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34081;1;2026;21;API;2026-08-06T13:11:40.382Z
34081;2;2026;18;API;2026-08-06T13:11:40.382Z
34081;3;2026;24;API;2026-08-06T13:11:40.382Z
34081;4;2026;17;API;2026-08-06T13:11:40.382Z
34081;5;2026;20;API;2026-08-06T13:11:40.382Z
34081;6;2026;15;API;2026-08-06T13:11:40.382Z
34081;7;2026;25;API;2026-08-06T13:11:40.382Z
34081;8;2026;23;API;2026-08-06T13:11:40.382Z
34081;9;2026;28;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34081;10;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34081;11;2026;18;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34081;12;2026;11;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34082;1;2026;15;API;2026-08-06T13:11:40.382Z
34082;2;2026;13;API;2026-08-06T13:11:40.382Z
34082;3;2026;17;API;2026-08-06T13:11:40.382Z
34082;4;2026;12;API;2026-08-06T13:11:40.382Z
34082;5;2026;14;API;2026-08-06T13:11:40.382Z
34082;6;2026;11;API;2026-08-06T13:11:40.382Z
34082;7;2026;13;API;2026-08-06T13:11:40.382Z
34082;8;2026;16;API;2026-08-06T13:11:40.382Z
34082;9;2026;22;API;2026-08-06T13:11:40.382Z
34082;10;2026;24;API;2026-08-06T13:11:40.382Z
34082;11;2026;17;API;2026-08-06T13:11:40.382Z
34082;12;2026;11;PROJECAO_REP;2026-08-13T16:16:30.202Z
34083;1;2026;21;API;2026-08-06T13:11:40.382Z
34083;2;2026;18;API;2026-08-06T13:11:40.382Z
34083;3;2026;24;API;2026-08-06T13:11:40.382Z
34083;4;2026;17;API;2026-08-06T13:11:40.382Z
34083;5;2026;20;API;2026-08-06T13:11:40.382Z
34083;6;2026;15;API;2026-08-06T13:11:40.382Z
34083;7;2026;18;API;2026-08-06T13:11:40.382Z
34083;8;2026;23;API;2026-08-06T13:11:40.382Z
34083;9;2026;31;API;2026-08-06T13:11:40.382Z
34083;10;2026;34;API;2026-08-06T13:11:40.382Z
34083;11;2026;24;API;2026-08-06T13:11:40.382Z
34083;12;2026;15;PROJECAO_REP;2026-08-13T16:16:30.202Z
34084;1;2026;20;API;2026-08-06T13:11:40.382Z
34084;2;2026;17;API;2026-08-06T13:11:40.382Z
34084;3;2026;23;API;2026-08-06T13:11:40.382Z
34084;4;2026;17;API;2026-08-06T13:11:40.382Z
34084;5;2026;19;API;2026-08-06T13:11:40.382Z
34084;6;2026;15;API;2026-08-06T13:11:40.382Z
34084;7;2026;13;API;2026-08-06T13:11:40.382Z
34084;8;2026;22;API;2026-08-06T13:11:40.382Z
34084;9;2026;30;API;2026-08-06T13:11:40.382Z
34084;10;2026;32;API;2026-08-06T13:11:40.382Z
34084;11;2026;23;API;2026-08-06T13:11:40.382Z
34084;12;2026;11;PROJECAO_REP;2026-08-13T16:16:30.202Z
34085;1;2026;14;API;2026-08-06T13:11:40.382Z
34085;2;2026;12;API;2026-08-06T13:11:40.382Z
34085;3;2026;16;API;2026-08-06T13:11:40.382Z
34085;4;2026;11;API;2026-08-06T13:11:40.382Z
34085;5;2026;13;API;2026-08-06T13:11:40.382Z
34085;6;2026;10;API;2026-08-06T13:11:40.382Z
34085;7;2026;10;API;2026-08-06T13:11:40.382Z
34085;8;2026;15;API;2026-08-06T13:11:40.382Z
34085;9;2026;21;API;2026-08-06T13:11:40.382Z
34085;10;2026;23;API;2026-08-06T13:11:40.382Z
34085;11;2026;16;API;2026-08-06T13:11:40.382Z
34085;12;2026;5;PROJECAO_REP;2026-08-13T16:16:30.202Z
34124;1;2026;20;API;2026-08-06T13:11:40.382Z
34124;2;2026;17;API;2026-08-06T13:11:40.382Z
34124;3;2026;23;API;2026-08-06T13:11:40.382Z
34124;4;2026;17;API;2026-08-06T13:11:40.382Z
34124;5;2026;19;API;2026-08-06T13:11:40.382Z
34124;6;2026;15;API;2026-08-06T13:11:40.382Z
34124;7;2026;19;API;2026-08-06T13:11:40.382Z
34124;8;2026;22;API;2026-08-06T13:11:40.382Z
34124;9;2026;24;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34124;10;2026;22;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34124;11;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34124;12;2026;9;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34125;1;2026;29;API;2026-08-06T13:11:40.382Z
34125;2;2026;24;API;2026-08-06T13:11:40.382Z
34125;3;2026;34;API;2026-08-06T13:11:40.382Z
34125;4;2026;24;API;2026-08-06T13:11:40.460Z
34125;5;2026;28;API;2026-08-06T13:11:40.460Z
34125;6;2026;21;API;2026-08-06T13:11:40.460Z
34125;7;2026;31;API;2026-08-06T13:11:40.460Z
34125;8;2026;31;API;2026-08-06T13:11:40.460Z
34125;9;2026;35;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34125;10;2026;32;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34125;11;2026;23;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34125;12;2026;14;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34126;1;2026;28;API;2026-08-06T13:11:40.460Z
34126;2;2026;24;API;2026-08-06T13:11:40.460Z
34126;3;2026;33;API;2026-08-06T13:11:40.460Z
34126;4;2026;23;API;2026-08-06T13:11:40.460Z
34126;5;2026;27;API;2026-08-06T13:11:40.460Z
34126;6;2026;20;API;2026-08-06T13:11:40.460Z
34126;7;2026;25;API;2026-08-06T13:11:40.460Z
34126;8;2026;30;API;2026-08-06T13:11:40.460Z
34126;9;2026;31;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34126;10;2026;29;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34126;11;2026;20;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34126;12;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34127;1;2026;18;API;2026-08-06T13:11:40.460Z
34127;2;2026;16;API;2026-08-06T13:11:40.460Z
34127;3;2026;21;API;2026-08-06T13:11:40.460Z
34127;4;2026;15;API;2026-08-06T13:11:40.460Z
34127;5;2026;18;API;2026-08-06T13:11:40.460Z
34127;6;2026;13;API;2026-08-06T13:11:40.460Z
34127;7;2026;11;API;2026-08-06T13:11:40.460Z
34127;8;2026;21;API;2026-08-06T13:11:40.460Z
34127;9;2026;28;API;2026-08-06T13:11:40.460Z
34127;10;2026;30;API;2026-08-06T13:11:40.460Z
34127;11;2026;21;API;2026-08-06T13:11:40.460Z
34128;1;2026;9;API;2026-08-06T13:11:40.460Z
34128;2;2026;7;API;2026-08-06T13:11:40.460Z
34128;3;2026;10;API;2026-08-06T13:11:40.460Z
34128;4;2026;7;API;2026-08-06T13:11:40.460Z
34128;5;2026;0;API;2026-08-06T13:11:40.460Z
34128;6;2026;0;API;2026-08-06T13:11:40.460Z
34128;7;2026;8;API;2026-08-06T13:11:40.460Z
34128;8;2026;10;API;2026-08-06T13:11:40.460Z
34128;9;2026;9;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34128;10;2026;8;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34128;11;2026;6;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34128;12;2026;4;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34129;1;2026;17;API;2026-08-06T13:11:40.460Z
34129;2;2026;15;API;2026-08-06T13:11:40.460Z
34129;3;2026;20;API;2026-08-06T13:11:40.460Z
34129;4;2026;14;API;2026-08-06T13:11:40.460Z
34129;5;2026;0;API;2026-08-06T13:11:40.460Z
34129;6;2026;0;API;2026-08-06T13:11:40.460Z
34129;7;2026;16;API;2026-08-06T13:11:40.460Z
34129;8;2026;20;API;2026-08-06T13:11:40.460Z
34129;9;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34129;10;2026;14;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34129;11;2026;10;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34129;12;2026;6;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34130;1;2026;16;API;2026-08-06T13:11:40.460Z
34130;2;2026;13;API;2026-08-06T13:11:40.460Z
34130;3;2026;18;API;2026-08-06T13:11:40.460Z
34130;4;2026;13;API;2026-08-06T13:11:40.460Z
34130;5;2026;0;API;2026-08-06T13:11:40.460Z
34130;6;2026;0;API;2026-08-06T13:11:40.460Z
34130;7;2026;11;API;2026-08-06T13:11:40.460Z
34130;8;2026;18;API;2026-08-06T13:11:40.460Z
34130;9;2026;13;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34130;10;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34130;11;2026;8;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34130;12;2026;5;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34131;1;2026;10;API;2026-08-06T13:11:40.460Z
34131;2;2026;8;API;2026-08-06T13:11:40.460Z
34131;3;2026;11;API;2026-08-06T13:11:40.460Z
34131;4;2026;8;API;2026-08-06T13:11:40.460Z
34131;5;2026;9;API;2026-08-06T13:11:40.460Z
34131;6;2026;7;API;2026-08-06T13:11:40.460Z
34131;7;2026;5;API;2026-08-06T13:11:40.460Z
34131;8;2026;11;API;2026-08-06T13:11:40.460Z
34131;9;2026;14;API;2026-08-06T13:11:40.460Z
34131;10;2026;16;API;2026-08-06T13:11:40.460Z
34131;11;2026;11;API;2026-08-06T13:11:40.460Z
34132;1;2026;5;API;2026-08-06T13:11:40.460Z
34132;2;2026;4;API;2026-08-06T13:11:40.460Z
34132;3;2026;6;API;2026-08-06T13:11:40.460Z
34132;4;2026;4;API;2026-08-06T13:11:40.460Z
34132;5;2026;0;API;2026-08-06T13:11:40.460Z
34132;6;2026;0;API;2026-08-06T13:11:40.460Z
34132;7;2026;8;API;2026-08-06T13:11:40.460Z
34132;8;2026;6;API;2026-08-06T13:11:40.460Z
34132;9;2026;8;API;2026-08-06T13:11:40.460Z
34132;10;2026;8;API;2026-08-06T13:11:40.460Z
34132;11;2026;6;API;2026-08-06T13:11:40.460Z
34132;12;2026;4;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34133;1;2026;15;API;2026-08-06T13:11:40.460Z
34133;2;2026;13;API;2026-08-06T13:11:40.460Z
34133;3;2026;17;API;2026-08-06T13:11:40.460Z
34133;4;2026;12;API;2026-08-06T13:11:40.460Z
34133;5;2026;0;API;2026-08-06T13:11:40.460Z
34133;6;2026;0;API;2026-08-06T13:11:40.460Z
34133;7;2026;12;API;2026-08-06T13:11:40.460Z
34133;8;2026;17;API;2026-08-06T13:11:40.460Z
34133;9;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34133;10;2026;13;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34133;11;2026;9;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34133;12;2026;6;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34134;1;2026;15;API;2026-08-06T13:11:40.460Z
34134;2;2026;13;API;2026-08-06T13:11:40.460Z
34134;3;2026;17;API;2026-08-06T13:11:40.460Z
34134;4;2026;12;API;2026-08-06T13:11:40.460Z
34134;5;2026;0;API;2026-08-06T13:11:40.460Z
34134;6;2026;0;API;2026-08-06T13:11:40.460Z
34134;7;2026;11;API;2026-08-06T13:11:40.460Z
34134;8;2026;17;API;2026-08-06T13:11:40.460Z
34134;9;2026;12;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34134;10;2026;11;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34134;11;2026;8;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34134;12;2026;5;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34135;1;2026;8;API;2026-08-06T13:11:40.460Z
34135;2;2026;7;API;2026-08-06T13:11:40.460Z
34135;3;2026;9;API;2026-08-06T13:11:40.460Z
34135;4;2026;6;API;2026-08-06T13:11:40.460Z
34135;5;2026;8;API;2026-08-06T13:11:40.460Z
34135;6;2026;6;API;2026-08-06T13:11:40.460Z
34135;7;2026;7;API;2026-08-06T13:11:40.460Z
34135;8;2026;9;API;2026-08-06T13:11:40.460Z
34135;9;2026;12;API;2026-08-06T13:11:40.460Z
34135;10;2026;13;API;2026-08-06T13:11:40.460Z
34135;11;2026;9;API;2026-08-06T13:11:40.460Z
34136;1;2026;18;API;2026-08-06T13:11:40.460Z
34136;2;2026;16;API;2026-08-06T13:11:40.460Z
34136;3;2026;21;API;2026-08-06T13:11:40.460Z
34136;4;2026;15;API;2026-08-06T13:11:40.460Z
34136;5;2026;18;API;2026-08-06T13:11:40.460Z
34136;6;2026;13;API;2026-08-06T13:11:40.460Z
34136;7;2026;16;API;2026-08-06T13:11:40.460Z
34136;8;2026;17;API;2026-08-06T13:11:40.460Z
34136;9;2026;18;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34136;10;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34136;11;2026;11;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34136;12;2026;7;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34137;1;2026;27;API;2026-08-06T13:11:40.460Z
34137;2;2026;23;API;2026-08-06T13:11:40.460Z
34137;3;2026;32;API;2026-08-06T13:11:40.460Z
34137;4;2026;22;API;2026-08-06T13:11:40.460Z
34137;5;2026;26;API;2026-08-06T13:11:40.460Z
34137;6;2026;20;API;2026-08-06T13:11:40.460Z
34137;7;2026;21;API;2026-08-06T13:11:40.460Z
34137;8;2026;26;API;2026-08-06T13:11:40.460Z
34137;9;2026;24;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34137;10;2026;22;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34137;11;2026;15;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34137;12;2026;9;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34138;1;2026;25;API;2026-08-06T13:11:40.460Z
34138;2;2026;21;API;2026-08-06T13:11:40.460Z
34138;3;2026;30;API;2026-08-06T13:11:40.460Z
34138;4;2026;21;API;2026-08-06T13:11:40.460Z
34138;5;2026;24;API;2026-08-06T13:11:40.460Z
34138;6;2026;18;API;2026-08-06T13:11:40.460Z
34138;7;2026;18;API;2026-08-06T13:11:40.460Z
34138;8;2026;25;API;2026-08-06T13:11:40.460Z
34138;9;2026;21;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34138;10;2026;19;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34138;11;2026;13;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34138;12;2026;8;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
34139;1;2026;21;API;2026-08-06T13:11:40.460Z
34139;2;2026;18;API;2026-08-06T13:11:40.460Z
34139;3;2026;24;API;2026-08-06T13:11:40.460Z
34139;4;2026;17;API;2026-08-06T13:11:40.460Z
34139;5;2026;20;API;2026-08-06T13:11:40.460Z
34139;6;2026;15;API;2026-08-06T13:11:40.460Z
34139;7;2026;9;API;2026-08-06T13:11:40.460Z
34139;8;2026;21;API;2026-08-06T13:11:40.460Z
34139;9;2026;28;API;2026-08-06T13:11:40.460Z
34139;10;2026;30;API;2026-08-06T13:11:40.460Z
34139;11;2026;21;API;2026-08-06T13:11:40.460Z
34140;1;2026;27;API;2026-08-06T13:11:40.460Z
34140;2;2026;23;API;2026-08-06T13:11:40.460Z
34140;3;2026;32;API;2026-08-06T13:11:40.460Z
34140;4;2026;22;API;2026-08-06T13:11:40.460Z
34140;5;2026;26;API;2026-08-06T13:11:40.460Z
